anio,entidad_federativa,municipio,localidad,cct,nombre,ambito,nivel,anio_creacion,antiguedad,alimentacion_agua,bebederos,descarga_agua_residual,con_luz,telefonia_fija,internet,nivel_accesibilidad,wc_alumnos,wc_alumnas,wc_discapacitados,wc_docentes,condicion_fis_wc,num_aulas,estructuras_atipicas,num_edificios,plan_proteccion_civil,mesa_binaria,mesa,silla,silla_paleta,mesa_banco,mesa_banco_binario,pizarron,computadora,laptop,cancha_deportiva,cubierta_techumbre_ext,fn_nombre,entidad_federativa_etq
2020,AGUASCALIENTES,EL LLANO,LOMAS DEL REFUGIO (LA LOMA),01DJN0420P,ALFONSO GARCIA ROBLES,RURAL,PREESCOLAR,1996,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,18,30,0,0,0,1,4,0,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,CALVILLO,CALVILLO,01DJN0179R,MA. ANTONIA GARCIA JACOBO,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,4,8,2,2,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,230,18,0,50,0,0,12,1,1,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,CALVILLO,LA LABOR,01DJN0055I,IGNACIO ZARAGOZA,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,40,90,0,0,0,3,8,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,ZACATECAS,PANUCO,PANUCO,32DJN0239I,ZORAIDA PINEDA,URBANO,PREESCOLAR,2002,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,34,62,0,0,0,3,1,1,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLANUEVA,EL TIGRE,32DJN0250E,JOSE VASCONCELOS,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,2,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,CON PLAN DE PROTECCIÓN CIVIL,0,8,0,0,0,0,2,0,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,FRESNILLO,SAN CRISTOBAL,32DJN0196A,CRISTOBAL DE OÑATE,RURAL,PREESCOLAR,1995,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,0,14,44,0,0,0,3,1,1,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,GENERAL FRANCISCO R. MURGUIA,SANTA RITA,32DJN0200X,AMPARO PEREYRA,RURAL,PREESCOLAR,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,CON PLAN DE PROTECCIÓN CIVIL,0,25,75,0,0,0,3,1,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,GENERAL PANFILO NATERA,SANTA ELENA (FRANCISCO ZARCO),32DJN0201W,LEONOR LOPEZ ORELLANA,RURAL,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,35,70,0,0,0,4,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,SAIN ALTO,EL CAZADERO,32DJN0210D,BERTHA VON GLUMER,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,50,0,100,0,0,0,4,1,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,CHIHUAHUA,CHIHUAHUA,CHIHUAHUA,08EJN0343T,MEXICO 91 1310,URBANO,PREESCOLAR,2003,11 A 20 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,6,69,194,0,0,0,8,1,0,SIN CANCHA,CON TECHUMBRE,,Chihuahua
2020,CHIHUAHUA,AQUILES SERDAN,SAN GUILLERMO (SANTA ELENA),08DPR2478M,BENITO JUAREZ,RURAL,PRIMARIA,1938,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,4,2,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,0,210,0,0,0,22,0,CON CANCHA,CON TECHUMBRE,,Chihuahua
2020,CHIHUAHUA,CHIHUAHUA,CHIHUAHUA,08DES0017I,MOISES SAENZ GARZA,URBANO,SECUNDARIA,1974,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,10,10,0,2,BUENAS,18 O MÁS AULAS,CON ESTRUCTURA ATÍPICA,MÁS DE 10 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,13,173,10,933,0,0,27,55,4,CON CANCHA,CON TECHUMBRE,,Chihuahua
2020,ZACATECAS,FRESNILLO,FRESNILLO,32DPR2249T,FERNANDEZ DE LIZARDI,URBANO,PRIMARIA,1992,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,2,2,REGULARES,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,182,13,364,0,0,0,8,5,0,CON CANCHA,CON TECHUMBRE,,Zacatecas
2020,CHIHUAHUA,GALEANA,COLONIA LE BARON,08DJN0148R,GABRIELA MISTRAL,RURAL,PREESCOLAR,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,MALAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,19,60,0,0,0,2,0,1,CON CANCHA,SIN TECHUMBRE,,Chihuahua
2020,CHIHUAHUA,JUAREZ,JUAREZ,08DJN0783R,YACAHUASI,URBANO,PREESCOLAR,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,3,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,45,90,0,0,0,7,0,1,SIN CANCHA,SIN TECHUMBRE,,Chihuahua
2020,ZACATECAS,MOYAHUA DE ESTRADA,CUXPALA,32DJN0274O,GUSTAVO DIAZ ORDAZ,RURAL,PREESCOLAR,1989,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,2,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,0,20,30,0,0,0,1,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,PINOS,SANTIAGO,32DJN0291E,ANDRES QUINTANA ROO,RURAL,PREESCOLAR,1995,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,1,1,2,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,6,40,209,0,0,0,7,3,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,TEPECHITLAN,TEPECHITLAN,32DJN0324F,ALVARO OBREGON,URBANO,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,2,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,60,60,0,0,0,3,10,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLA DE COS,LA COLORADA [ESTACION DE FERROCARRIL],32DJN0328B,MARIA CURIE,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,1,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,20,0,33,0,0,0,4,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,CUAUHTEMOC,POTRERILLO (EX-HACIENDA DE POTRERILLOS),32DJN0351C,NETZAHUALCOYOTL,URBANO,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,4,5,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,94,0,188,0,0,0,7,1,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,CHALCHIHUITES,COLONIA LAZARO CARDENAS,32DJN0362I,EMMA OLGUIN HERMIDA,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,23,48,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,TABASCO,BALANCAN,OJO DE AGUA,27DPR1538S,ARTICULO 3RO CONSTITUCIONAL,RURAL,PRIMARIA,1968,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,0,0,MALAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,4,25,120,0,0,6,0,0,CON CANCHA,SIN TECHUMBRE,,Tabasco
2020,ZACATECAS,PINOS,REFUGIO DE LOS ORTIZ,32DJN0392C,MARGARITA MAZA DE JUAREZ,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,BIODIGESTOR,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,10,40,0,0,0,2,0,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLA DE COS,TIERRA Y LIBERTAD (SAN BLAS),32DJN0421H,ALFONSO REYES,RURAL,PREESCOLAR,1995,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,1,1,0,BUENAS,1 A 2 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,12,84,0,0,0,2,1,0,CON CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLA GARCIA,UNION Y PROGRESO,32DJN0428A,LUIS DE LA ROSA OTEIZA,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,16,32,0,0,0,2,0,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,CERRITO DE GASCA,11DPR0309R,MIGUEL HIDALGO,RURAL,PRIMARIA,1985,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,CIELO ABIERTO,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,REGULARES,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,151,151,0,0,0,6,3,0,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,TABASCO,CARDENAS,INGENIO PRESIDENTE BENITO JUAREZ,27EJN0102J,BENITO JUAREZ GARCIA,RURAL,PREESCOLAR,1978,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,63,0,120,0,0,0,5,1,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,TABASCO,MACUSPANA,FRANCISCO I. MADERO ALTO 1RA. SECCION,27DPR0670T,EMILIANO ZAPATA,RURAL,PRIMARIA,1965,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,1,2,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,23,0,46,51,0,0,5,1,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,ZACATECAS,VILLA DE COS,AGUA NUEVA,32DJN1402Z,FRANCISCO GOITIA,RURAL,PREESCOLAR,1993,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,8,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,JALPA,BARRIO DE LA CRUZ (PAREDONES BLANCOS),32DJN0567B,FRANCISCO GABILONDO SOLER,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,39,40,0,0,0,2,0,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,MAZAPIL,LA TASAJERA,32DJN0570P,JUAN ESCUTIA,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,21,1,21,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,TRANCOSO,TRANCOSO,32DJN0638F,FRANCISCO GOITIA,RURAL,PREESCOLAR,1998,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,39,66,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,GENERAL FRANCISCO R. MURGUIA,LA ESTANZUELA,32DJN0655W,SOR JUANA INES DE LA CRUZ,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,20,40,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,TABASCO,CUNDUACAN,MORELOS PIEDRA 3RA. SECCION,27DPR0999V,JOSE MARIA MORELOS,RURAL,PRIMARIA,1970,MÁS DE 50 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,4,5,0,2,REGULARES,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,30,4,0,250,0,0,12,2,0,CON CANCHA,SIN TECHUMBRE,,Tabasco
2020,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,LOS FRESNOS,32DJN1041F,CUAUHTEMOC,RURAL,PREESCOLAR,2012,10 AÑOS O MENOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,22,46,0,0,0,1,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,FRESNILLO,RAMON LOPEZ VELARDE (LA CHICHARRONA),32DJN1075W,RAMON LOPEZ VELARDE,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,35,40,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,CARRIZALILLO,32DJN1097H,GABRIELA MISTRAL,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,8,0,10,0,0,0,0,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,FRESNILLO,VICENTE GUERRERO (ABREGO),32DJN1131Y,MANUEL M PONCE,RURAL,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,12,0,0,0,0,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,GUANAJUATO,IRAPUATO,SAN IGNACIO DE RIVERA (OJO DE AGUA),11DPR1503B,VICENTE GUERRERO,RURAL,PRIMARIA,1990,31 A 40 AÑOS,POZO,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,225,225,0,0,0,7,2,3,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,ZACATECAS,MAZAPIL,TAMPICO (NUEVO TAMPICO),32DJN1311I,MARIA RODRIGUEZ MURILLO,RURAL,PREESCOLAR,1995,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,4,0,15,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,TABASCO,CUNDUACAN,ADOLFO RUIZ CORTINES (MORELITOS),27DPR1265S,JOSE MARIA MORELOS Y PAVON,RURAL,PRIMARIA,1970,MÁS DE 50 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,NULA,2,3,0,0,REGULARES,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,162,2,8,162,0,0,6,1,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,GUANAJUATO,SAN MIGUEL DE ALLENDE,SAN MIGUEL DE ALLENDE,11DPR1886Y,IGNACIO ALLENDE,URBANO,PRIMARIA,1972,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,14,15,1,0,BUENAS,12 A 17 AULAS,SIN ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,450,450,0,0,0,12,18,3,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,GUANAJUATO,PENJAMO,TACUBAYA,11DPR2130J,IGNACIO GONZALEZ,RURAL,PRIMARIA,1970,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,PLANTA DE TRATAMIENTO,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,8,12,1,2,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,130,170,0,0,0,9,7,0,SIN CANCHA,SIN TECHUMBRE,,Guanajuato
2020,GUANAJUATO,COMONFORT,PALMILLAS DE SAN JUAN,11DPR1954E,VICENTE GUERRERO,RURAL,PRIMARIA,1985,31 A 40 AÑOS,PIPAS,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,5,7,0,2,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,59,99,216,0,0,0,9,19,7,SIN CANCHA,CON TECHUMBRE,,Guanajuato
2020,ZACATECAS,VALPARAISO,SAN RAFAEL DE LAS TABLAS,32DJN0565D,JAIME NUNO,RURAL,PREESCOLAR,1997,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,30,0,60,0,0,0,2,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,CHIHUAHUA,CUAUHTEMOC,CUAUHTEMOC,08DJN0220K,OVIDIO DECROLY,URBANO,PREESCOLAR,1982,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,72,350,0,0,0,6,1,0,CON CANCHA,CON TECHUMBRE,,Chihuahua
2020,ZACATECAS,FRESNILLO,EL PARDILLO TERCERO,32DJN0195B,DIEGO DE IBARRA,RURAL,PREESCOLAR,1986,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,2,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,30,80,0,0,0,2,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
